application_number,filing_date,uspc_class,cpc4,inventor_name_first,inventor_name_middle,inventor_name_last,inventor_rank,inventor_region_code,inventor_country_code
11847537,30/08/07,706,G06N,peter,,ittzes,3,,HU
11847537,30/08/07,706,G06N,zoltan,,szatmary,2,,HU
11847537,30/08/07,706,G06N,szabolcs,,szamado,4,,HU
13194318,29/07/11,706,G06N,istvan,,pilaszy,1,,HU
13194318,29/07/11,706,G06N,gabor,,takacs,3,,HU
13194318,29/07/11,706,G06N,domonkos,,tikk,2,,HU
13194318,29/07/11,706,G06N,david,,zibriczky,5,,HU
13194318,29/07/11,706,G06N,andras,,nemeth bottyan,4,,HU
13871428,26/04/13,706,H04L,gyula,,bodog,1,,HU
13941634,15/07/13,706,G06K,kocsor,,andras,1,,HU
13941634,15/07/13,706,G06N,kocsor,,andras,1,,HU
13985106,13/08/13,706,G06N,attila,,bader,1,,HU
14589064,05/01/15,706,H04L,andras,,racz,4,,HU
14589064,05/01/15,706,H04L,gabor,,magyar,3,,HU
14589064,05/01/15,706,H04L,laszlo,,hevizi,1,,HU
14198212,05/03/14,706,G06N,mark,,woodward,2,,ID
14460066,14/08/14,706,G06N,dwi,sianto,mansjur,4,,ID
9995739,29/11/01,706,G09B,martin,,mangan,2,,IE
9995739,29/11/01,706,G09B,anthony,,redmond,1,,IE
10629821,30/07/03,706,G06N,john,,carney,1,,IE
10866183,14/06/04,706,G06F,peter,charles shann hubird,ford,1,,IE
11251538,29/09/05,706,G06F,roy,,sterritt,2,,IE
11350883,10/02/06,706,G05B,dante,,borillo,1,,IE
11350883,10/02/06,706,G05B,kevin,brendan,keenan,1,,IE
11405211,17/04/06,706,G06K,james,,mahon,4,,IE
11405211,17/04/06,706,G06K,brian,,macnamee,1,,IE
11405211,17/04/06,706,G06K,richard,,evans,5,,IE
11405211,17/04/06,706,G06K,gareth,,bradshaw,2,,IE
11405211,17/04/06,706,G06K,john,(sean),doherty,3,,IE
11426853,27/06/06,706,G06F,roy,,sterritt,2,,IE
11533855,21/09/06,706,G06N,roy,,sterritt,2,,IE
11533895,21/09/06,706,G08B,roy,,sterritt,2,,IE
11660098,05/02/08,706,G09B,derek,,cassidy,3,,IE
11660098,05/02/08,706,G09B,laurence,,griffin,5,,IE
11660098,05/02/08,706,G09B,gerard,,lacey,1,,IE
11660098,05/02/08,706,G09B,john,,griffin,4,,IE
11660098,05/02/08,706,G09B,donncha,mary,ryan,2,,IE
11832100,01/08/07,706,G06Q,hugh,,smyth,4,,IE
11832100,01/08/07,706,G06Q,sonya,,purcell,3,,IE
11832100,01/08/07,706,G06Q,sean,,callanan,1,,IE
11836352,09/08/07,706,G06N,roy,,sterritt,2,,IE
11859455,21/09/07,706,G06K,julie,,behan,3,,IE
11859455,21/09/07,706,G06K,simon,,roberts,2,,IE
11883933,08/08/07,706,G06N,paul,,kerley,1,,IE
11883933,08/08/07,706,G06N,killian,,colleran,2,,IE
11883933,08/08/07,706,G06N,llam,,griffin,3,,IE
11887269,25/06/08,706,G06N,liam,,mcdaid,1,,IE
12023027,30/01/08,706,G06F,patrick,j,osullivan,1,,IE
12026070,05/02/08,706,G06F,jeff,,young,1,,IE
12098604,07/04/08,706,G06F,branimir,z,lambov,1,,IE
12262853,31/10/08,706,G06N,branimir,,lambov,1,,IE
12302411,25/11/08,706,H04Q,ann,,devitt,2,,IE
12302411,25/11/08,706,H04Q,javier,,baliosian,1,,IE
12344759,29/12/08,706,G06Q,patrick,joseph,osullivan,1,,IE
12434350,01/05/09,706,H04L,anne,geraldine,oconnell,2,,IE
12434350,01/05/09,706,H04L,vincent,,groarke,1,,IE
12453218,01/05/09,706,G06N,liam,,mcdaid,1,,IE
12453218,01/05/09,706,G06N,james,,harkin,2,,IE
12517798,04/06/09,706,H04L,boris,,danev,2,,IE
12517798,04/06/09,706,H04L,ann,,devitt,1,,IE
12530192,24/02/10,706,G01N,tom,,howley,4,,IE
12530192,24/02/10,706,G01N,alan,george,ryder,3,,IE
12530192,24/02/10,706,G01N,michael,gerard,madden,2,,IE
12530192,24/02/10,706,G01N,kenneth,,hennessy,1,,IE
12595023,10/03/10,706,G01N,michael,gerard,madden,3,,IE
12595023,10/03/10,706,G01N,tom,,howley,1,,IE
12595023,10/03/10,706,G01N,kenneth,,hennessy,4,,IE
12595023,10/03/10,706,G01N,alan,george,ryder,2,,IE
12603140,21/10/09,706,G06F,roy,,sterritt,2,,IE
12642964,21/12/09,706,G01P,adrian,,burns,2,,IE
12642964,21/12/09,706,G01P,barry,r,greene,1,,IE
12733083,05/02/10,706,G08G,harvey,,appelbe,2,,IE
12733083,05/02/10,706,G08G,greg,,balmer,3,,IE
12733083,05/02/10,706,G08G,sean,,osullivan,1,,IE
12899814,07/10/10,706,G06Q,sean,,callanan,1,,IE
12899814,07/10/10,706,G06Q,sonya,,purcell,3,,IE
12899814,07/10/10,706,G06Q,hugh,,smyth,4,,IE
12975386,22/12/10,706,H04L,sheila,,kinsella,2,,IE
13035488,25/02/11,706,G06N,davide,,pasetto,1,,IE
13117907,27/05/11,706,H04L,vincent,,groarke,1,,IE
13117907,27/05/11,706,H04L,anne,geraldine,oconnell,2,,IE
13230915,13/09/11,706,G06N,roy,,sterritt,2,,IE
13230918,13/09/11,706,G06N,roy,,sterritt,2,,IE
13230920,13/09/11,706,G06N,roy,,sterritt,2,,IE
13230922,13/09/11,706,G06N,roy,,sterritt,2,,IE
13230923,13/09/11,706,G06N,roy,,sterritt,2,,IE
13334442,22/12/11,706,G06F,branimir,z,lambov,1,,IE
13430473,26/03/12,706,G06F,jeff,,young,1,,IE
13606174,07/09/12,706,G06N,bridget,,hinchey,3,,IE
13723699,21/12/12,706,G06N,olivier,,verscheure,3,,IE
13740822,14/01/13,706,G06Q,igor,,nikolaev,1,,IE
13740822,14/01/13,706,G06Q,tom,,mulligan,3,,IE
13782526,01/03/13,706,G06N,lea,,deleris,2,,IE
13782526,01/03/13,706,G06N,lamia,t,bounouane,1,,IE
13785132,05/03/13,706,G06N,olivier,,verscheure,3,,IE
13839211,15/03/13,706,G06N,lea,a,deleris,2,,IE
13839211,15/03/13,706,G06N,peter,nicholas,wilson,4,,IE
13839211,15/03/13,706,G06N,radu,,marinescu,3,,IE
13839211,15/03/13,706,G06N,razak,,abdul,1,,IE
13914285,10/06/13,706,H04L,sheila,,kinsella,2,,IE
14029408,17/09/13,706,G06N,lea,,deleris,2,,IE
14029408,17/09/13,706,G06N,lamia,t,bounouane,1,,IE
14079157,13/11/13,706,G06N,bei,,chen,1,,IE
14079157,13/11/13,706,G06N,joern,,ploennigs,2,,IE
14079157,13/11/13,706,G06N,mathieu,,sinn,4,,IE
14079157,13/11/13,706,G06N,anika,,schumann,3,,IE
14107896,16/12/13,706,G06N,bei,,chen,1,,IE
14107896,16/12/13,706,G06N,anika,,schumann,3,,IE
14107896,16/12/13,706,G06N,joern,,ploennigs,2,,IE
14107896,16/12/13,706,G06N,mathieu,,sinn,4,,IE
14109626,17/12/13,706,G06N,kay,,muller,4,,IE
14109626,17/12/13,706,H04L,kay,,muller,4,,IE
14143840,30/12/13,706,G06N,anika,,schumann,3,,IE
14143840,30/12/13,706,G06N,freddy,,lecue,1,,IE
14143840,30/12/13,706,G06N,joern,,ploennigs,2,,IE
14267199,01/05/14,706,G06F,boumediene,mourad,khelifa,3,,IE
14267199,01/05/14,706,G06F,karl,,capp,2,,IE
14267199,01/05/14,706,G06F,paul,,meier,1,,IE
14284184,21/05/14,706,G06F,kay,,mueller,4,,IE
14284184,21/05/14,706,G06N,kay,,mueller,4,,IE
14286004,23/05/14,706,G06N,jakub,,marecek,1,,IE
14324710,07/07/14,706,G01P,adrian,,burns,2,,IE
14324710,07/07/14,706,G01P,barry,r,greene,1,,IE
14332573,16/07/14,706,H04L,kay,,muller,4,,IE
14332573,16/07/14,706,G06N,kay,,muller,4,,IE
14686404,14/04/15,706,H04L,ismael,,rivera,2,,IE
14686404,14/04/15,706,H04W,ismael,,rivera,2,,IE
14686404,14/04/15,706,H04L,maciej,,dabrowski,3,,IE
14686404,14/04/15,706,H04W,joseph,,smyth,1,,IE
14686404,14/04/15,706,H04L,joseph,,smyth,1,,IE
14686404,14/04/15,706,H04W,maciej,,dabrowski,3,,IE
9486585,01/03/00,706,,moshe,,gur,2,,IL
9486585,01/03/00,706,,yuval,,bahrav,1,,IL
9549599,14/04/00,706,G06K,yehuda,,afek,1,,IL
9549599,14/04/00,706,G06K,sariel,,har-peled,3,,IL
9549599,14/04/00,706,G06K,anat,,bremler,2,,IL
9575014,19/05/00,706,G06N,eugene,,wallach,1,,IL
9575014,19/05/00,706,G06N,aviad,,zlotnick,2,,IL
9588681,07/06/00,706,G06N,jehuda,,hartman,3,,IL
9588681,07/06/00,706,G06N,joseph,,fisher,2,,IL
9588681,07/06/00,706,G06N,shlomo,,sarel,4,,IL
9588681,07/06/00,706,G06N,arnold,j,goldman,1,,IL
9632239,03/08/00,706,G06N,abraham,,meidan,1,,IL
9632239,03/08/00,706,G06N,ilya,,vorobyov,4,,IL
9632239,03/08/00,706,G06N,alexander,,cheskis,3,,IL
9632239,03/08/00,706,G06N,boris,,levin,2,,IL
9633824,07/08/00,706,G05B,shlomo,,sarel,4,,IL
9633824,07/08/00,706,G05B,joseph,,fisher,2,,IL
9633824,07/08/00,706,G05B,arnold,j,goldman,1,,IL
9633824,07/08/00,706,G05B,jehuda,,hartman,3,,IL
9637933,14/08/00,706,G06Q,oren,,avital,2,,IL
9637933,14/08/00,706,G06Q,liran,,ravid,1,,IL
9731978,08/12/00,706,G05B,joseph,,fisher,3,,IL
9731978,08/12/00,706,G05B,arnold,j,goldman,1,,IL
9731978,08/12/00,706,G05B,shlomo,,sarel,4,,IL
9731978,08/12/00,706,G05B,jehuda,,hartman,2,,IL
9754179,03/01/01,706,G06Q,nissan,,hajaj,3,,IL
9754179,03/01/01,706,G06Q,yoram,,nelken,1,,IL
9754179,03/01/01,706,G06Q,josemina,,magdalen,4,,IL
9754179,03/01/01,706,G06Q,dani,,cohen,6,,IL
9754179,03/01/01,706,G06Q,michael,,bluger,5,,IL
9754179,03/01/01,706,G06Q,israel,,nelken,2,,IL
9788152,16/02/01,706,G06F,michael,,veksler,4,,IL
9788152,16/02/01,706,G06F,alan,,hartman,2,,IL
9788152,16/02/01,706,G06F,roy,,emek,1,,IL
9788152,16/02/01,706,G06F,gil,,shurek,3,,IL
9813324,21/03/01,706,G06F,ehud,,shapiro,1,,IL
9865659,25/05/01,706,G05B,moshe,,idan,3,,IL
9906653,18/07/01,706,H04L,amir,,rosenfeld,1,,IL
9906653,18/07/01,706,H04L,reuven,a,marko,3,,IL
9906653,18/07/01,706,H04L,ori,,finkelman,2,,IL
9936787,12/12/01,706,,moshe,,levin,1,,IL
9936787,12/12/01,706,,ido,,benmordechal,2,,IL
9965446,26/09/01,706,G06N,daniel,h,lange,1,,IL
9985078,01/11/01,706,G06Q,guy,,greenberg,4,,IL
9985078,01/11/01,706,G06Q,david,,govrin,1,,IL
9985078,01/11/01,706,G06Q,david,,sosna,3,,IL
9985078,01/11/01,706,G06Q,boaz,,peer,2,,IL
10000168,04/12/01,706,G06N,arnold,j,goldman,1,,IL
10000168,04/12/01,706,G06N,shlomo,,sarel,4,,IL
10000168,04/12/01,706,G06N,joseph,,fisher,3,,IL
10000168,04/12/01,706,G06N,jehuda,,hartman,2,,IL
10008152,04/12/01,706,H04M,yoram,,nelken,1,,IL
10026886,27/12/01,706,G06K,vladimir,,shlain,1,,IL
10026886,27/12/01,706,G06K,andrew,,gleibman,2,,IL
10091520,07/03/02,706,G05B,jacques,,seror,4,,IL
10091520,07/03/02,706,G05B,jehuda,,hartman,2,,IL
10091520,07/03/02,706,G05B,yuri,,kokotov,3,,IL
10091520,07/03/02,706,G05B,yossi,,fisher,1,,IL
10091520,07/03/02,706,G05B,efim,,entin,5,,IL
10122423,16/04/02,706,G06N,andrew,,gleibman,2,,IL
10122423,16/04/02,706,G06N,vladimir,,shlain,1,,IL
10161604,05/06/02,706,G06F,uri,,alon,1,,IL
10242799,13/09/02,706,G06F,nili,,beck,6,,IL
10242799,13/09/02,706,G06F,alon,,wasserman,8,,IL
10242799,13/09/02,706,G06F,dvir,,dahari,3,,IL
10242799,13/09/02,706,G06F,idit,,azar,10,,IL
10242799,13/09/02,706,G06F,jeanne,,bernstein,11,,IL
10242799,13/09/02,706,G06F,erez,,levanon,4,,IL
10242799,13/09/02,706,G06F,shiri,,freilich,5,,IL
10242799,13/09/02,706,G06F,chen,,hermesh,9,,IL
10304551,26/11/02,706,G06N,zvi,,kam,1,,IL
10328855,24/12/02,706,G06N,karl,christian,roediger,1,,IL
10332730,29/08/03,706,G06N,israel,,beniaminy,1,,IL
10600671,20/06/03,706,G06N,darryl,,greig,2,,IL
10600671,20/06/03,706,G06N,ron,,maurer,4,,IL
10600671,20/06/03,706,G06N,manl,,flacher,3,,IL
10600671,20/06/03,706,G06N,carl,,staelin,1,,IL
10624664,22/07/03,706,G06F,yehuda,,naveh,1,,IL
10627880,28/07/03,706,G07F,menahem,,kroll,1,,IL
10657210,09/09/03,706,G06F,dan,,givoli,3,,IL
10657210,09/09/03,706,G06F,larry,,manevitz,1,,IL
10657210,09/09/03,706,G06F,akram,,bitar,2,,IL
10661322,12/09/03,706,G06F,menachem,gad,landau,3,,IL
10661322,12/09/03,706,G06F,revital,,erez,2,,IL
10661718,11/09/03,706,G06N,yohay,,falik,2,,IL
10661718,11/09/03,706,G06N,ziv,,soferman,1,,IL
10662987,15/09/03,706,A61N,shimon,,marom,1,,IL
10662987,15/09/03,706,A61N,goded,,shahaf,2,,IL
10662987,15/09/03,706,A61N,benny,,rousso,3,,IL
10662987,15/09/03,706,A61N,shlomo,ben,haim,4,,IL
10697481,30/10/03,706,G05B,mila,,gorodetsky,2,,IL
10697481,30/10/03,706,G05B,elia,,schwartz,1,,IL
10810651,29/03/04,706,B82Y,eytan,,suchard,2,,IL
10810651,29/03/04,706,B82Y,yossi,,avni,1,,IL
10835694,29/04/04,706,G06F,avi,,margalit,9,,IL
10835694,29/04/04,706,G06F,beth,,lanin,7,,IL
10835694,29/04/04,706,G06F,amir,,navot,3,,IL
10835694,29/04/04,706,G06F,tsachy,,shacham,6,,IL
10835694,29/04/04,706,G06F,sam,,michelson,4,,IL
10835694,29/04/04,706,G06F,ronen,,hod,2,,IL
10835694,29/04/04,706,G06F,josemina,,magdalen,10,,IL
10835694,29/04/04,706,G06F,dani,,cohen,11,,IL
10839829,05/05/04,706,G06F,dani,,cohen,4,,IL
10839829,05/05/04,706,G06F,josemina,,magdalen,3,,IL
10933582,03/09/04,706,G06F,eyal,,toledano,2,,IL
10933582,03/09/04,706,G06F,natan,,linder,3,,IL
10933582,03/09/04,706,G06F,ran,,ben-yair,4,,IL
10933582,03/09/04,706,G06F,yariv,,eisenberg,5,,IL
10957797,04/10/04,706,G09B,lisa,,seeman,1,,IL
11040241,21/01/05,706,G06F,kirill,,shoikhet,4,,IL
11040241,21/01/05,706,G06F,allon,,adir,1,,IL
11040241,21/01/05,706,G06F,eyal,,bin,2,,IL
11040241,21/01/05,706,G06F,roy,,emek,3,,IL
11092000,29/03/05,706,G06F,roy,,emek,1,,IL
11092000,29/03/05,706,G06F,itai,,jaeger,2,,IL
11095459,01/04/05,706,H04L,oleg,,golobrodsky,1,,IL
11105826,12/04/05,706,G05B,moshe,,idan,3,,IL
11137949,26/05/05,706,G06N,yehuda,,naveh,2,,IL
11137949,26/05/05,706,G06N,sivan,,sabato,1,,IL
11175982,06/07/05,706,G06K,alexandra,,margolin,2,,IL
11175982,06/07/05,706,G06K,yoram,,hofman,1,,IL
11205527,17/08/05,706,G06N,mati,,joshua,2,,IL
11205527,17/08/05,706,G06N,felix,,geller,1,,IL
11205527,17/08/05,706,G06N,michael,,veksler,3,,IL
11205969,17/08/05,706,C21D,yoav,,katz,3,,IL
11205969,17/08/05,706,C21D,roy,,emek,1,,IL
11205969,17/08/05,706,C21D,itai,,jaeger,2,,IL
11262522,28/10/05,706,H04M,yoram,,nelken,1,,IL
11268223,07/11/05,706,H04L,gail,,gilboa-freedman,1,,IL
11268223,07/11/05,706,H04L,vladimir,,soroka,3,,IL
11268223,07/11/05,706,H04L,natalia,,marmasse,2,,IL
11290830,01/12/05,706,G06F,uri,,twig,3,,IL
11290830,01/12/05,706,G06F,yoav,,tzruya,1,,IL
11290830,01/12/05,706,G06F,ohad,,sheory,2,,IL
11297197,07/12/05,706,G06Q,yoram,,nelken,1,,IL
11297197,07/12/05,706,G06Q,dani,,cohen,6,,IL
11297197,07/12/05,706,G06Q,israel,,nelken,2,,IL
11297197,07/12/05,706,G06Q,josemina,,magdalen,4,,IL
11297197,07/12/05,706,G06Q,michael,,bluger,5,,IL
11297197,07/12/05,706,G06Q,nissan,,hajaj,3,,IL
11347422,02/02/06,706,G06K,yoav,,sharon,2,,IL
11380955,01/05/06,706,G06N,yehuda,,naveh,3,,IL
11380955,01/05/06,706,G06N,itai,,jaeger,2,,IL
11380955,01/05/06,706,G06N,roy,,emek,1,,IL
11383964,18/05/06,706,G06N,yoav,,katz,4,,IL
11383964,18/05/06,706,G06N,shady,,copty,1,,IL
11383964,18/05/06,706,G06N,roy,,emek,2,,IL
11383964,18/05/06,706,G06N,itai,,jaeger,3,,IL
11383964,18/05/06,706,G06N,shai,,lubliner,5,,IL
11390127,27/03/06,706,G06N,aviad,,zlotnick,3,,IL
11390127,27/03/06,706,G06N,michael,e,factor,1,,IL
11390127,27/03/06,706,G06N,shlomit,sarah,pinter,2,,IL
11396938,04/04/06,706,G01R,gil,,balog,1,,IL
11407762,20/04/06,706,G06N,ayelet,,biger,1,,IL
11407762,20/04/06,706,G06N,yonit,,magid,3,,IL
11407762,20/04/06,706,G06N,david,,botzer,2,,IL
11407762,20/04/06,706,G06N,ziva,,sommer,4,,IL
11407762,20/04/06,706,G06N,tali,,yatzkar-haham,5,,IL
11454042,14/06/06,706,G06N,amit,,finkelstein,1,,IL
11464213,14/08/06,706,G06F,felix,,geller,2,,IL
11464213,14/08/06,706,G06F,shady,,copty,1,,IL
11472454,22/06/06,706,G06F,yoav,,tzruya,1,,IL
11472454,22/06/06,706,G06F,itay,,nave,2,,IL
11486428,13/07/06,706,G06N,shai,,ziv,2,,IL
11486428,13/07/06,706,G06N,lev,,sigal,1,,IL
11515927,06/09/06,706,G06Q,motti,,nisani,1,,IL
11532558,18/09/06,706,G06F,ohad,,shacham,1,,IL
11533800,21/09/06,706,G06N,vitaly,,krawetzky,1,,IL
11571610,22/10/08,706,G06K,yevgeny,,perelman,2,,IL
11571610,22/10/08,706,G06K,ran,,ginosar,1,,IL
11572441,22/01/07,706,G06F,yiftach,,ravid,2,,IL
11572441,22/01/07,706,G06F,amir,,milo,1,,IL
11577345,21/06/07,706,G06F,assaf,,schuster,2,,IL
11577345,21/06/07,706,G06F,ran,,wolff,1,,IL
11598059,13/11/06,706,G06K,ronen,,saggir,2,,IL
11598059,13/11/06,706,G06K,yoram,,sagher,1,,IL
11598059,13/11/06,706,G06K,moshe,,butman,3,,IL
11619210,03/01/07,706,H04L,ori,,zaltzman,1,,IL
11633455,05/12/06,706,G05B,yuri,,kokolov,3,,IL
11633455,05/12/06,706,G05B,eyal,,brill,2,,IL
11633455,05/12/06,706,G05B,jehuda,,hartman,1,,IL
11658747,29/01/07,706,G06Q,gilad,,weitman,2,,IL
11658747,29/01/07,706,G06Q,amnon,,glaser,3,,IL
11658747,29/01/07,706,G06Q,eyal,,moses,1,,IL
11666488,06/11/07,706,G06K,yuri,,kokolov,3,,IL
11666488,06/11/07,706,G06K,joseph,,fisher,2,,IL
11666488,06/11/07,706,G06K,jehuda,,hartman,1,,IL
11666488,06/11/07,706,G06K,efim,,entin,4,,IL
11754516,29/05/07,706,G06N,zvi,,kam,1,,IL
11762092,13/06/07,706,G06F,aviad,,zlotnick,3,,IL
11762092,13/06/07,706,G06F,elad,,yom-tov,2,,IL
11762092,13/06/07,706,G06F,zorik,,machulsky,1,,IL
11769499,27/06/07,706,G06F,oran,,epelbaum,3,,IL
11795562,12/03/08,706,G05B,rafi,,polak,2,,IL
11795562,12/03/08,706,G05B,zigmund,,bluvband,1,,IL
11832399,01/08/07,706,G06Q,boris,,melamed,1,,IL
11843909,23/08/07,706,G06F,josemina,,magdalen,3,,IL
11843909,23/08/07,706,G06F,dani,,cohen,4,,IL
11843937,23/08/07,706,G06F,sam,,michelson,4,,IL
11843937,23/08/07,706,G06F,avi,,margalit,9,,IL
11843937,23/08/07,706,G06F,dani,,cohen,11,,IL
11843937,23/08/07,706,G06F,ronen,,hod,2,,IL
11843937,23/08/07,706,G06F,amir,,navot,3,,IL
11843937,23/08/07,706,G06F,tsachy,,shacham,6,,IL
11843937,23/08/07,706,G06F,beth,,lanin,7,,IL
11843937,23/08/07,706,G06F,josemina,,magdalen,10,,IL
11845114,27/08/07,706,G06N,gil,,nechushtai,2,,IL
11845114,27/08/07,706,G06N,boris,,shulman,4,,IL
11845114,27/08/07,706,G06N,guy,,sharon,3,,IL
11845114,27/08/07,706,G06N,asaf,,adi,1,,IL
11864457,28/09/07,706,G06Q,oran,,epelbaum,3,,IL
11869733,09/10/07,706,G06N,avi,,chesla,1,,IL
11869736,09/10/07,706,H04L,avi,,chesla,1,,IL
11872325,15/10/07,706,G06N,lisa,,seeman,1,,IL
11903094,20/09/07,706,G06F,lior,,rokach,2,,IL
11903094,20/09/07,706,G06F,gai,,shani,1,,IL
11903094,20/09/07,706,G06F,amnon,,meisels,3,,IL
11911722,25/10/09,706,G06Q,david,,reinitz,3,,IL
11911722,25/10/09,706,G06Q,ari,,lulav,2,,IL
11911722,25/10/09,706,G06Q,ron,,zohar,1,,IL
11918977,11/06/09,706,H04L,alexander,,lazovsky,1,,IL
11918977,11/06/09,706,H04L,alexander,,zaidelson,2,,IL
11918977,11/06/09,706,H04L,carnuel,,gilyadov,5,,IL
11918977,11/06/09,706,H04L,jhanna,,lazovsky,3,,IL
11918977,11/06/09,706,H04L,ilya,,pashkovsky,4,,IL
11955262,12/12/07,706,G05B,pavel,,izikson,1,,IL
11961035,20/12/07,706,G06N,hanoch,,rahimi,2,,IL
11961035,20/12/07,706,G06N,amit,,antebi,1,,IL
11991002,26/02/08,706,G06F,shmuel,,bar,1,,IL
12028838,11/02/08,706,G06N,talya,,meltzer,2,,IL
12028838,11/02/08,706,G06N,sivan,,sabato,1,,IL
12033896,20/02/08,706,G06N,asaf,,adi,1,,IL
12033896,20/02/08,706,G06N,elad,,yom-tov,2,,IL
12059152,31/03/08,706,G06N,ohad,,shacham,4,,IL
12059152,31/03/08,706,G06N,oded,,fuhrmann,2,,IL
12059152,31/03/08,706,G06N,omer,,bar-ilan,1,,IL
12059152,31/03/08,706,G06N,shlomo,,hoory,3,,IL
12060278,01/04/08,706,G06F,aharon,,abadi,1,,IL
12062319,03/04/08,706,G06N,shady,,copty,1,,IL
12062319,03/04/08,706,G06N,shai,,lubliner,5,,IL
12062319,03/04/08,706,G06N,roy,,emek,2,,IL
12062319,03/04/08,706,G06N,itai,,jaeger,3,,IL
12062319,03/04/08,706,G06N,yoav,,katz,4,,IL
12062465,03/04/08,706,G06N,oded,,margalit,2,,IL
12062465,03/04/08,706,G06N,elad,,yom-tov,3,,IL
12062465,03/04/08,706,G06N,shlomo,,hoory,1,,IL
12084150,07/04/09,706,G06F,igal,,raichelgauz,1,,IL
12084150,07/04/09,706,G06F,yehoshua,y,zeevi,3,,IL
12084150,07/04/09,706,G06F,karina,,odinaev,2,,IL
12102224,14/04/08,706,G06Q,ronen,,feldman,2,,IL
12114809,04/05/08,706,G06N,hana,,chockler,2,,IL
12114809,04/05/08,706,G06N,eitan,daniel,farchi,3,,IL
12114809,04/05/08,706,G06N,rachel,,tzoref,1,,IL
12152568,15/05/08,706,G06N,aharon,,bar-hillel,2,,IL
12152568,15/05/08,706,G06N,eyal,,krupka,1,,IL
12169653,09/07/08,706,G06N,yoav,,katz,4,,IL
12169653,09/07/08,706,G06N,roy,,emek,2,,IL
12169653,09/07/08,706,G06N,itai,,jaeger,3,,IL
12169653,09/07/08,706,G06N,shai,,lubliner,5,,IL
12169653,09/07/08,706,G06N,shady,,copty,1,,IL
12177329,22/07/08,706,G06N,dekel,,tzidon,2,,IL
12177329,22/07/08,706,G06N,natalie,,fridman,3,,IL
12177329,22/07/08,706,G06N,meirav,,hadad,1,,IL
12187921,07/08/08,706,G06N,ethan,,hadar,1,,IL
12191732,14/08/08,706,G06F,oleg,,rokhlenko,2,,IL
12191732,14/08/08,706,G06F,eli,,arbel,1,,IL
12195863,21/08/08,706,G06F,yehoshua,y,zeevi,3,,IL
12195863,21/08/08,706,G06F,igal,,raichelgauz,1,,IL
12195863,21/08/08,706,G06F,karina,,odinaev,2,,IL
12276071,21/11/08,706,G06Q,elad,,yom-tov,2,,IL
12276071,21/11/08,706,G06Q,noam,,slonim,1,,IL
12296934,13/10/08,706,G06N,ronen,,brafman,2,,IL
12296934,13/10/08,706,G06N,daniel,,berend,3,,IL
12296934,13/10/08,706,G06N,shimon,,cohen,4,,IL
12296934,13/10/08,706,G06N,eyal,shlomo,shimony,1,,IL
12302886,27/07/09,706,G06K,michael,,werman,2,,IL
12302886,27/07/09,706,G06K,ofir,,pele,1,,IL
12305555,18/12/08,706,G11B,nathan,,bajrach,1,,IL
12342090,23/12/08,706,G06F,haggai,,roitman,2,,IL
12342090,23/12/08,706,G06F,david,,carmel,1,,IL
12347667,31/12/08,706,G06N,yizhak,,idan,2,,IL
12347667,31/12/08,706,G06N,binyamin,,basel,1,,IL
12349628,07/01/09,706,G06K,lior,,rokach,2,,IL
12349628,07/01/09,706,G06K,eitan,,menahem,1,,IL
12349628,07/01/09,706,G06K,yuval,,elovici,3,,IL
12352619,13/01/09,706,G06Q,michael,,aberson,1,,IL
12352871,13/01/09,706,G01J,gideon,,stein,1,,IL
12379460,23/02/09,706,G06F,oded,,sarel,1,,IL
12428100,22/04/09,706,G06N,yiftach,,ravid,1,,IL
12428529,23/04/09,706,G05B,yuri,,kokotov,3,,IL
12428529,23/04/09,706,G05B,eyal,,brill,2,,IL
12428529,23/04/09,706,G05B,jehuda,,hartman,1,,IL
12434221,01/05/09,706,G06F,igal,,raichelgauz,1,,IL
12434221,01/05/09,706,G06F,yehoshua,y,zeevi,3,,IL
12434221,01/05/09,706,G06F,karina,,odinaev,2,,IL
12468676,19/05/09,706,G06N,michael,,gopshtein,1,,IL
12468676,19/05/09,706,G06N,eyal,,kenigsberg,2,,IL
12468676,19/05/09,706,G06N,nick,,ioffe,3,,IL
12469691,21/05/09,706,G06F,vladimir,,lipets,1,,IL
12469691,21/05/09,706,G06F,yossi,,shiloach,2,,IL
12477145,03/06/09,706,G06N,yehuda,,naveh,3,,IL
12477145,03/06/09,706,G06N,roy,,emek,1,,IL
12477145,03/06/09,706,G06N,itai,,jaeger,2,,IL
12493460,29/06/09,706,G01R,gil,,balog,1,,IL
12504265,16/07/09,706,G06N,shlomo,,lahav,1,,IL
12507489,22/07/09,706,G06F,karina,,odinaev,2,,IL
12507489,22/07/09,706,G06F,igal,,raichelgauz,1,,IL
12507489,22/07/09,706,G06F,yehoshua,y,zeevi,3,,IL
12537369,07/08/09,706,G06N,eyal,,levy,1,,IL
12542840,18/08/09,706,G06F,yoav,m,tzruya,1,,IL
12542840,18/08/09,706,G06F,uri,,twig,3,,IL
12542840,18/08/09,706,G06F,ohad,,sheory,2,,IL
12542902,18/08/09,706,G06F,itay,,nave,2,,IL
12542902,18/08/09,706,G06F,yoav,,tzruya,1,,IL
12579442,15/10/09,706,G06F,karen,,yorav,3,,IL
12579442,15/10/09,706,G06F,oleg,,rokhlenko,2,,IL
